"name:ca"	"regio"	"comarca"	"municipi"	"osm_type"	"osm_id"	"name"	"wikidata"	"wikipedia"	"place"	"capital"	"admin_level"	"ref:idescat"	"ref:ine"
"Urbanització Monteblanco"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"12362296306"	"Urbanització Monteblanco"			"neighbourhood"				"46147000130"
"Urbanització Montecollado"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"610298057"	"Urbanització Montecollado"			"neighbourhood"				"46147000111"
"Urbanització Oasi de Sant Vicent"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"1635273306"	"Urbanització Oasi de Sant Vicent"			"neighbourhood"				"46147000132"
"Urbanització Sant Gerard"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"2628968912"	"Urbanització Sant Gerard"			"neighbourhood"				"46147000136"
"Urbanització Sant Miquel"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"12362294677"	"Urbanització Sant Miquel"			"neighbourhood"				"46147000118"
"Urbanització Sant Vicent"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"4625713491"	"Urbanització Sant Vicent"			"neighbourhood"				"46147000137"
"Urbanització Vall de Llíria"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"2615948063"	"Urbanització Vall de Llíria"			"neighbourhood"				"46147000142"
"Urbanització Xelardo"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"2630840286"	"Urbanització Xelardo"			"neighbourhood"				"46147000140"
"Verger de Sant Miquel"	"PV"	"el Camp de Túria"	"Llíria"	"node"	"12362296304"	"Verger de Sant Miquel"			"neighbourhood"				"46147000139"
"Polígon Industrial Els Vents"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942041"	"Polígon Industrial Els Vents"			"neighbourhood"				"46178000102"
"Urbanització Bonança"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942039"	"Urbanització Bonança"			"neighbourhood"				"46178000106"
"Urbanització Cabeç Bort"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12358206435"	"Urbanització Cabeç Bort"			"neighbourhood"				"46178000121"
"Urbanització Collao dels Llops"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942046"	"Urbanització Collao dels Llops"			"neighbourhood"				"46178000109"
"Urbanització Corral Nou"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942047"	"Urbanització Corral Nou"			"neighbourhood"				"46178000108"
"Urbanització el Corralet"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12358206423"	"Urbanització el Corralet"			"neighbourhood"				"46178000110"
"Urbanització El Paradís"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942043"	"Urbanització El Paradís"			"neighbourhood"				"46178000116"
"Urbanització El Peucal"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"9940031672"	"Urbanització El Peucal"			"neighbourhood"				"46178000104"
"Urbanització Els Trencalls"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"9947109240"	"Urbanització Els Trencalls"			"neighbourhood"				"46178000119"
"Urbanització La Carrasca"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"6648518801"	"Urbanització La Carrasca"			"neighbourhood"				"46178000107"
"Urbanització la Font de l'Oro"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942045"	"Urbanització la Font de l'Oro"			"neighbourhood"				"46178000111"
"Urbanització La Lloma"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942034"	"Urbanització La Lloma"			"neighbourhood"				"46178000105"
"Urbanització la Lloma-Horta Nova"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942048"	"Urbanització la Lloma-Horta Nova"			"neighbourhood"				"46178000112"
"Urbanització Les Llomes de l'Algepsar"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942038"	"Urbanització Les Llomes de l'Algepsar"			"neighbourhood"				"46178000113"
"Urbanització Les Tres Rutes"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942035"	"Urbanització Les Tres Rutes"			"neighbourhood"				"46178000120"
"Urbanització Lloma Llarga"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942037"	"Urbanització Lloma Llarga"			"neighbourhood"				"46178000114"
"Urbanització Mont-ros"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942040"	"Urbanització Mont-ros"			"neighbourhood"				"46178000103"
"Urbanització Montamor"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942044"	"Urbanització Montamor"			"neighbourhood"				"46178000115"
"Urbanització Pla de l'Estepar"	"PV"	"el Camp de Túria"	"Nàquera"	"node"	"12359942036"	"Urbanització Pla de l'Estepar"			"neighbourhood"				"46178000117"
"Pla de la Torre"	"PV"	"el Camp de Túria"	"Olocau"	"node"	"12362294697"	"Pla de la Torre"			"neighbourhood"				"46182000106"
"Urbanització La Lloma"	"PV"	"el Camp de Túria"	"Olocau"	"node"	"12362296302"	"Urbanització La Lloma"			"neighbourhood"				"46182000103"
"Urbanització los Picapiedra"	"PV"	"el Camp de Túria"	"Olocau"	"node"	"12362296301"	"Urbanització los Picapiedra"			"neighbourhood"				"46182000104"
"Urbanització Pedralbilla"	"PV"	"el Camp de Túria"	"Olocau"	"node"	"12362294698"	"Urbanització Pedralbilla"			"neighbourhood"				"46182000102"
"Urbanització Pla de Marco-Les Forquetes"	"PV"	"el Camp de Túria"	"Olocau"	"node"	"12362294700"	"Urbanització Pla de Marco-Les Forquetes"			"neighbourhood"				"46182000105"
"el Molinet"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"865433770"	"el Molinet"			"neighbourhood"				"46214000401"
"l'Oliveral"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"12358914834"	"l'Oliveral"			"neighbourhood"				"46214000301"
"Polígon Industrial L'Oliveral"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"2063696014"	"Polígon Industrial L'Oliveral"			"neighbourhood"				"46214000601"
"Polígon Industrial Poio de Reva"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"12359042824"	"Polígon Industrial Poio de Reva"			"neighbourhood"				"46214000603"
"Santa Rosa"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"615180659"	"Santa Rosa"			"neighbourhood"				"46214000105"
"Urbanització Els Pous"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"566999451"	"Urbanització Els Pous"			"neighbourhood"				"46214000203"
"Urbanització Entretarongers"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"615180666"	"Urbanització Entretarongers"			"neighbourhood"				"46214000103"
"Urbanització La Reva"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"2063696042"	"Urbanització La Reva"			"neighbourhood"				"46214000501"
"Urbanització Mas de Traver"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"569980825"	"Urbanització Mas de Traver"			"suburb"				"46214000202"
"Urbanització Santa Mònica"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"865432672"	"Urbanització Santa Mònica"			"neighbourhood"				"46214000402"
"Urbanització València la Vella"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"615180643"	"Urbanització València la Vella"			"neighbourhood"				"46214000204"
"Venta de Poio"	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"2063696080"	"Venta de Poio"			"hamlet"				"46214000302"
	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"12359042823"	"Polígono Industrial Entrevías"			"neighbourhood"				"46214000701"
	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"12359042825"	"Llobatera"			"neighbourhood"				"46214000205"
	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"12359042826"	"Parque Monte Alcedo"			"neighbourhood"				"46214000104"
	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"12359042827"	"Clot de Navarrete"			"neighbourhood"				"46214000102"
	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"2063696013"	"Poligono Industrial Este"			"isolated_dwelling"				"46214000700"
	"PV"	"el Camp de Túria"	"Riba-roja de Túria"	"node"	"615180665"	"Monte Alcedo"			"neighbourhood"				"46214000101"
"l'Empeltada"	"PV"	"el Camp de Túria"	"Serra"	"node"	"12359991048"	"l'Empeltada"			"neighbourhood"				"46228000201"
"Urbanització La Torre de Portaceli"	"PV"	"el Camp de Túria"	"Serra"	"node"	"12359991046"	"Urbanització La Torre de Portaceli"			"neighbourhood"				"46228000301"
	"PV"	"el Camp de Túria"	"Serra"	"node"	"12359991047"	"Partida Siscar"			"neighbourhood"				"46228000202"
	"PV"	"el Camp de Túria"	"Serra"	"node"	"12359991049"	"Portaceli"			"isolated_dwelling"				"46228000199"
"Ares del Bosc"	"PV"	"el Comtat"	"Benasau"	"node"	"10558483660"	"Ares del Bosc"			"hamlet"				"03022000201"
"Alqueries de Benifloret"	"PV"	"el Comtat"	"Cocentaina"	"node"	"2063695181"	"Alqueries de Benifloret"			"hamlet"				"03056000399"
"el Poble Nou de Sant Rafel"	"PV"	"el Comtat"	"Cocentaina"	"node"	"2063696008"	"el Poble Nou de Sant Rafel"			"hamlet"				"03056000801"
"els Algars"	"PV"	"el Comtat"	"Cocentaina"	"node"	"10272182011"	"els Algars"			"hamlet"				"03056000201"
"Estació Nord"	"PV"	"el Comtat"	"Cocentaina"	"node"	"2063695630"	"Estació Nord"			"neighbourhood"				"03056000599"
"Gormaig"	"PV"	"el Comtat"	"Cocentaina"	"node"	"2063695670"	"Gormaig"			"neighbourhood"				"03056000601"
"l'Alcúdia"	"PV"	"el Comtat"	"Cocentaina"	"node"	"2063695147"	"l'Alcúdia"			"hamlet"				"03056000101"
"Penella"	"PV"	"el Comtat"	"Cocentaina"	"node"	"2063695994"	"Penella"	"Q2918435"	"es:Penella"	"hamlet"				"03056000799"
"Benàmer"	"PV"	"el Comtat"	"Muro d'Alcoi"	"node"	"2063695276"	"Benàmer"			"hamlet"				"03092000201"
"l'Alquerieta dels Capellans"	"PV"	"el Comtat"	"Muro d'Alcoi"	"node"	"2063695172"	"l'Alquerieta dels Capellans"			"hamlet"				"03092000101"
"Setla"	"PV"	"el Comtat"	"Muro d'Alcoi"	"node"	"2063695383"	"Setla"	"Q5637390"	"ca:Setla de Nunyes"	"hamlet"				"03092000301"
"Turballos"	"PV"	"el Comtat"	"Muro d'Alcoi"	"node"	"2063696075"	"Turballos"			"hamlet"				"03092000501"
"Benialfaquí"	"PV"	"el Comtat"	"Planes"	"node"	"2063695282"	"Benialfaquí"			"hamlet"				"03106000101"
"Catamarruc"	"PV"	"el Comtat"	"Planes"	"node"	"2063695371"	"Catamarruc"			"hamlet"				"03106000201"
"Margarida"	"PV"	"el Comtat"	"Planes"	"node"	"2063695915"	"Margarida"			"hamlet"				"03106000301"
"la Canalosa"	"PV"	"el Vinalopó Mitjà"	"el Fondó de les Neus"	"node"	"279180129"	"la Canalosa"			"hamlet"				"03077000101"
"les Cases del Rebals"	"PV"	"el Vinalopó Mitjà"	"el Fondó de les Neus"	"node"	"2063695579"	"El Rebalso"			"hamlet"				"03077000301"
"Polígon Industrial Baix Ombra"	"PV"	"el Vinalopó Mitjà"	"el Fondó de les Neus"	"node"	"12310124350"	"Polígon Industrial Baix Ombra / Polígono Industrial Bajo Sombra"			"neighbourhood"				"03077000202"
"Urbanització La Muntanyosa"	"PV"	"el Vinalopó Mitjà"	"el Fondó de les Neus"	"node"	"12310124351"	"Urbanització La Montañosa"			"neighbourhood"				"03077000302"
"Cases del Pi"	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"11678899289"	"Cases del Pi"			"hamlet"				"03105000201"
"el Rodriguillo"	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"2063696051"	"el Rodriguillo"			"hamlet"				"03105000901"
"la Cavallussa"	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"12310124328"	"la Cavallussa"	"Q11930363"	"ca:La Cavallussa"	"hamlet"				"03105000101"
"les Cases d'Ivanyes"	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"12154246525"	"les Cases d'Ivanyes"			"hamlet"				"03105000301"
"les Enzebres"	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"9348513003"	"les Enzebres"			"hamlet"				"03105000501"
"Les Tres Fonts"	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"12310124329"	"Les Tres Fonts"			"hamlet"				"03105001001"
"Úbeda"	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"4132358020"	"Úbeda"			"hamlet"				"03105001101"
	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"12310124327"	"Lel"			"hamlet"				"03105000601"
	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"2063695431"	"El Culebrón"			"hamlet"				"03105000401"
	"PV"	"el Vinalopó Mitjà"	"el Pinós"	"node"	"305886129"	"el Paradón"			"hamlet"				"03105000701"
"la Solana"	"PV"	"el Vinalopó Mitjà"	"l'Alguenya"	"node"	"10784556161"	"la Solana"			"hamlet"				"03013000201"
"Cases de l'Ombria"	"PV"	"el Vinalopó Mitjà"	"la Romana"	"node"	"305885097"	"Cases de l'Ombria"			"hamlet"				"03114000101"
"la Canyada de Benessa"	"PV"	"el Vinalopó Mitjà"	"la Romana"	"node"	"1242135185"	"la Canyada de Benessa"			"neighbourhood"				"03114000103"
"Alquebla"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"12310124332"	"Alquebla"			"neighbourhood"				"03089000402"
"Cases de Sanchís"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"12310124331"	"Cases de Sanchís"			"hamlet"				"03089000501"
"Cases del Senyor"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"2616823526"	"Cases del Senyor"			"hamlet"				"03089000101"
"Casetes de Joan Blanco"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"12310124330"	"Casetes de Joan Blanco"			"hamlet"				"03089000302"
"el Derramador"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"1242157099"	"el Derramador"			"hamlet"				"03089000303"
"el Fondó"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"2294516781"	"el Fondó"			"hamlet"				"03089000304"
"el Manyar"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"305774339"	"el Manyar"			"hamlet"				"03089000305"
"la Romaneta"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"4695930956"	"la Romaneta"			"hamlet"				"03089000502"
"les Canyades de Don Ciro"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"1242131918"	"les Canyades de Don Ciro"			"hamlet"				"03089000301"
"Xinorlet"	"PV"	"el Vinalopó Mitjà"	"Monòver"	"node"	"305777364"	"Xinorlet"			"hamlet"				"03089000201"
"Barri de l'Estació"	"PV"	"el Vinalopó Mitjà"	"Novelda"	"node"	"558744042"	"Barrio de la Estación"			"neighbourhood"				"03093000101"
"Els Montesinos"	"PV"	"el Vinalopó Mitjà"	"Novelda"	"node"	"12310124334"	"Els Montesinos"			"neighbourhood"				"03093000201"
"l'Almafrà"	"PV"	"el Vinalopó Mitjà"	"Petrer"	"node"	"10938232871"	"l'Almafrà"			"neighbourhood"				"03104000101"
"Salinetes"	"PV"	"el Vinalopó Mitjà"	"Petrer"	"node"	"10938279660"	"Salinetes"			"neighbourhood"				"03104000104"
"Urbanització Lloma Badá"	"PV"	"el Vinalopó Mitjà"	"Petrer"	"node"	"6627305274"	"Urbanització Lloma Badá"			"neighbourhood"				"03104000102"
"la Saranyana"	"PV"	"els Ports"	"la Todolella"	"node"	"1574109241"	"la Saranyana"			"isolated_dwelling"				"12112000201"
"Herbeset"	"PV"	"els Ports"	"Morella"	"node"	"308301532"	"Herbeset"			"hamlet"				"12080000601"
"Hortells"	"PV"	"els Ports"	"Morella"	"node"	"308304449"	"Hortells"			"hamlet"				"12080001301"
"Hostal Nou"	"PV"	"els Ports"	"Morella"	"node"	"12409797972"	"Hostal Nou"			"neighbourhood"				"12080000701"
"la Pobleta d'Alcolea"	"PV"	"els Ports"	"Morella"	"node"	"2063695829"	"la Pobleta d'Alcolea"	"Q17584297"	"ca:La Pobla d'Alcolea"	"hamlet"				"12080001401"
"Vallivana"	"PV"	"els Ports"	"Morella"	"node"	"2062223663"	"Vallivana"	"Q11954293"	"ca:Vallivana"	"isolated_dwelling"				"12080001699"
"Xiva de Morella"	"PV"	"els Ports"	"Morella"	"node"	"308300637"	"Xiva de Morella"			"hamlet"				"12080000301"
"les Ventes"	"PV"	"els Ports"	"Sorita"	"node"	"12409797971"	"les Ventes"			"hamlet"				"12141000299"
"el Llosar"	"PV"	"els Ports"	"Vilafranca"	"node"	"1243234222"	"el Llosar"			"hamlet"				"12129000301"
"la Pobla del Bellestar"	"PV"	"els Ports"	"Vilafranca"	"node"	"1243237090"	"la Pobla del Bellestar"	"Q65205112"	"ca:La Pobla del Bellestar"	"hamlet"				"12129000201"
"la Murta"	"PV"	"l'Alacantí"	"Agost"	"node"	"12316219324"	"la Murta"			"neighbourhood"				"03002000103"
"Urbanització El Ventós"	"PV"	"l'Alacantí"	"Agost"	"node"	"12316219325"	"Urbanització El Ventós"			"neighbourhood"				"03002000104"
"Urbanització Les Llomes"	"PV"	"l'Alacantí"	"Agost"	"node"	"12316219323"	"Urbanització Les Llomes"			"neighbourhood"				"03002000102"
"Balneari d'Aigües"	"PV"	"l'Alacantí"	"Aigües"	"node"	"12334312944"	"Antic Balneari i Casino"	"Q1473703"	"es:Preventorio de Aguas de Busot"	"hamlet"				"03004000103"
"Urbanització Serra Marina"	"PV"	"l'Alacantí"	"Aigües"	"node"	"12334312945"	"Urbanització Serra Marina"			"neighbourhood"				"03004000102"
"Alabastre"	"PV"	"l'Alacantí"	"Alacant"	"node"	"1242139697"	"Alabastre"	"Q11904717"	"ca:Alabastre (Alacant)"	"neighbourhood"				"03014000401"
"Barri de Granada"	"PV"	"l'Alacantí"	"Alacant"	"node"	"275611674"	"Barri de Granada"	"Q18747760"	"ca:Barri de Granada"	"neighbourhood"				"03014000402"
"Cases de Terol"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329752579"	"Cases de Terol"			"hamlet"				"03014001301"
"el Bacarot"	"PV"	"l'Alacantí"	"Alacant"	"node"	"2063695461"	"el Bacarot"	"Q25714484"	"ca:El Bacarot"	"hamlet"				"03014000301"
"El Boter"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329752593"	"El Boter"			"neighbourhood"				"03014000701"
"El Llofriu"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329752595"	"El Llofriu"			"neighbourhood"				"03014000703"
"el Pla de la Vallonga"	"PV"	"l'Alacantí"	"Alacant"	"node"	"2063695997"	"el Pla de la Vallonga"			"neighbourhood"				"03014001299"
"El Portell de la Moleta"	"PV"	"l'Alacantí"	"Alacant"	"node"	"357945105"	"El Portell de la Moleta"			"neighbourhood"				"03014000704"
"el Rebolledo"	"PV"	"l'Alacantí"	"Alacant"	"node"	"2063696038"	"el Rebolledo"			"village"				"03014000901"
"el Verdegàs"	"PV"	"l'Alacantí"	"Alacant"	"node"	"275872801"	"el Verdegàs"			"hamlet"				"03014001302"
"Ermita de Sant Jaume"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329752569"	"Ermita de Sant Jaume"			"neighbourhood"				"03014000404"
"Finca de Don Jaume"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329869099"	"Finca de Don Jaume"			"hamlet"				"03014000804"
"l'Alcoraia"	"PV"	"l'Alacantí"	"Alacant"	"node"	"275872381"	"l'Alcoraia"	"Q5961915"	"ca:L'Alcoraia"	"hamlet"				"03014000101"
"La Campaneta"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329754344"	"La Campaneta"			"neighbourhood"				"03014000504"
"la Canyada"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329752570"	"la Canyada"			"hamlet"				"03014000403"
"la Santa Faç"	"PV"	"l'Alacantí"	"Alacant"	"node"	"276173628"	"la Santa Faç"			"neighbourhood"				"03014001001"
"la Serreta"	"PV"	"l'Alacantí"	"Alacant"	"node"	"264036276"	"la Serreta"			"hamlet"				"03014000502"
"La Vall del Sol"	"PV"	"l'Alacantí"	"Alacant"	"node"	"357945710"	"Valle del Sol"			"neighbourhood"				"03014000705"
"Rambla del Rollet"	"PV"	"l'Alacantí"	"Alacant"	"node"	"569090891"	"Rambla del Rollet"			"hamlet"				"03014000407"
"Tabarca"	"PV"	"l'Alacantí"	"Alacant"	"node"	"2063695682"	"Tabarca"	"Q66363063"		"hamlet"				"03014000601"
"Tàngel"	"PV"	"l'Alacantí"	"Alacant"	"node"	"280233426"	"Tàngel"			"hamlet"				"03014000202"
"Urbanització Camí de l'Ermita"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11227980392"	"Urbanització Camí de l'Ermita"			"neighbourhood"				"03014000802"
"Urbanització Camí de la Canyada d'Alcoi"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329869101"	"Urbanització Camí de la Canyada d'Alcoi"			"neighbourhood"				"03014000801"
"Urbanització Camí del Ventorrillo"	"PV"	"l'Alacantí"	"Alacant"	"node"	"398552752"	"Urbanització Camí del Ventorrillo"			"neighbourhood"				"03014000803"
"Urbanització El Garroferal"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329869098"	"Urbanització El Garroferal"			"neighbourhood"				"03014000805"
"Urbanització El Geperut"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329809808"	"Urbanització El Geperut"			"neighbourhood"				"03014001201"
"Urbanització El Pintat"	"PV"	"l'Alacantí"	"Alacant"	"node"	"569347006"	"Urbanització El Pintat"			"hamlet"				"03014000405"
"Urbanització El Pla"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329737567"	"Urbanització El Pla"			"neighbourhood"				"03014000501"
"Urbanització Els Picapedra"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329752580"	"Urbanització Els Picapedra"			"neighbourhood"				"03014000302"
"Urbanització Lloma d'Espí"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329869102"	"Urbanització Lloma d'Espí"			"neighbourhood"				"03014000806"
"Urbanització Pla de Girau"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11227983392"	"Urbanització Pla de Girau"			"neighbourhood"				"03014000807"
"Urbanització Rambla de Pepió"	"PV"	"l'Alacantí"	"Alacant"	"node"	"275872733"	"Urbanització Rambla de Pepió"			"hamlet"				"03014000406"
"Urbanització Rambutxar Nord"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329869096"	"Urbanització Rambutxar Nord"			"neighbourhood"				"03014000808"
"Urbanització Rambutxar Sud"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329869097"	"Urbanització Rambutxar Sud"			"neighbourhood"				"03014000809"
"Urbanització Serreta de la Torre"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329869094"	"Urbanització Serreta de la Torre"			"neighbourhood"				"03014000810"
"Urbanització Vallgran Est"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11237223537"	"Urbanització Vallgran Est"			"neighbourhood"				"03014000811"
"Urbanització Vallgran Oest"	"PV"	"l'Alacantí"	"Alacant"	"node"	"11329867015"	"Urbanització Vallgran Oest"			"neighbourhood"				"03014000812"
"Villafranquesa"	"PV"	"l'Alacantí"	"Alacant"	"node"	"262457624"	"Villafranquesa"	"Q9094009"	"ca:El Palamó"	"suburb"				"03014000204"
