"name:ca"	"regio"	"comarca"	"municipi"	"osm_type"	"osm_id"	"name"	"wikidata"	"wikipedia"	"place"	"capital"	"admin_level"	"ref:idescat"	"ref:ine"	"ref:INSEE"
"Santa Margarida de Montbui"	"Principat"	"Anoia"	"Santa Margarida de Montbui"	"node"	"347535441"	"Santa Margarida de Montbui"	"Q15968"	"ca:Santa Margarida de Montbui"	"village"	"8"		"0825080001702"	"08250000102"	
"Santa Maria de Miralles"	"Principat"	"Anoia"	"Santa Maria de Miralles"	"node"	"1460478137"	"Santa Maria de Miralles"	"Q15970"	"ca:Santa Maria de Miralles"	"village"	"8"		"0825730001701"	"08257000101"	
"Vallbona d'Anoia"	"Principat"	"Anoia"	"Vallbona d'Anoia"	"node"	"347532113"	"Vallbona d'Anoia"	"Q15972"	"ca:Vallbona d'Anoia"	"village"	"8"		"0829220001701"	"08292000101"	
"Veciana"	"Principat"	"Anoia"	"Veciana"	"node"	"1460478550"	"Veciana"	"Q15973"	"ca:Veciana"	"village"	"8"		"0829750005601"	"08297000501"	
"Vilanova del Camí"	"Principat"	"Anoia"	"Vilanova del Camí"	"node"	"1470839540"	"Vilanova del Camí"	"Q15974"	"ca:Vilanova del Camí"	"town"	"8"		"0830200001701"	"08302000101"	
"Aguilar de Segarra"	"Principat"	"Bages"	"Aguilar de Segarra"	"node"	"530067812"	"Aguilar de Segarra"	"Q16675"	"ca:Aguilar de Segarra"	"village"	"8"		"0800230001701"	"08002000101"	
"Artés"	"Principat"	"Bages"	"Artés"	"node"	"1470838058"	"Artés"	"Q16677"	"ca:Artés"	"village"	"8"		"0801090001701"	"08010000101"	
"Avinyó"	"Principat"	"Bages"	"Avinyó"	"node"	"247082743"	"Avinyó"	"Q16678"	"ca:Avinyó"	"village"	"8"		"0801210001701"	"08012000101"	
"Balsareny"	"Principat"	"Bages"	"Balsareny"	"node"	"1470838077"	"Balsareny"	"Q16679"	"ca:Balsareny"	"village"	"8"		"0801800001701"	"08018000101"	
"Callús"	"Principat"	"Bages"	"Callús"	"node"	"151218527"	"Callús"	"Q16682"	"ca:Callús"	"village"	"8"		"0803860002201"	"08038000201"	
"Cardona"	"Principat"	"Bages"	"Cardona"	"node"	"1470838186"	"Cardona"	"Q16683"	"ca:Cardona"	"village"	"8"		"0804780002201"	"08047000201"	
"el Borràs"	"Principat"	"Bages"	"Castellbell i el Vilar"	"node"	"1460478702"	"el Borràs"	"Q17181971"	"ca:El Borràs"	"village"	"8"		"0805380002201"	"08053000201"	
"Castellfollit del Boix"	"Principat"	"Bages"	"Castellfollit del Boix"	"node"	"581890385"	"Castellfollit del Boix"	"Q16685"	"ca:Castellfollit del Boix"	"village"	"8"		"0805940001701"	"08059000101"	
"Castellgalí"	"Principat"	"Bages"	"Castellgalí"	"node"	"582977328"	"Castellgalí"	"Q16686"	"ca:Castellgalí"	"village"	"8"		"0806150005601"	"08061000501"	
"Castellnou de Bages"	"Principat"	"Bages"	"Castellnou de Bages"	"node"	"5044697340"	"Castellnou de Bages"	"Q16687"	"ca:Castellnou de Bages"	"village"	"8"		"0806200001701"	"08062000101"	
"el Pont de Vilomara"	"Principat"	"Bages"	"el Pont de Vilomara i Rocafort"	"node"	"151218528"	"el Pont de Vilomara"	"Q11918465"	"ca:El Pont de Vilomara"	"village"	"8"		"0818250001701"	"08182000101"	
"Fonollosa"	"Principat"	"Bages"	"Fonollosa"	"node"	"1460478863"	"Fonollosa"	"Q16695"	"ca:Fonollosa"	"village"	"8"		"0808470003801"	"08084000301"	
"Gaià"	"Principat"	"Bages"	"Gaià"	"node"	"1460478642"	"Gaià"	"Q16696"	"ca:Gaià"	"village"	"8"		"0809020002201"	"08090000201"	
"Manresa"	"Principat"	"Bages"	"Manresa"	"node"	"1470838508"	"Manresa"	"Q16697"	"ca:Manresa"	"city"	"7"		"0811360006901"	"08113000601"	
"Marganell"	"Principat"	"Bages"	"Marganell"	"node"	"4851589436"	"Marganell"	"Q16698"	"ca:Marganell"	"village"	"8"		"0824230004301"	"08242000401"	
"Monistrol de Montserrat"	"Principat"	"Bages"	"Monistrol de Montserrat"	"node"	"1470838549"	"Monistrol de Montserrat"	"Q16704"	"ca:Monistrol de Montserrat"	"village"	"8"		"0812710001701"	"08127000101"	
"Mura"	"Principat"	"Bages"	"Mura"	"node"	"302381352"	"Mura"	"Q16722"	"ca:Mura"	"village"	"8"		"0813980001701"	"08139000101"	
"Navarcles"	"Principat"	"Bages"	"Navarcles"	"node"	"1470838604"	"Navarcles"	"Q16723"	"ca:Navarcles"	"village"	"8"		"0814020001701"	"08140000101"	
"Navars"	"Principat"	"Bages"	"Navars"	"node"	"1470838605"	"Navàs"	"Q23994001"	"ca:Navars"	"village"	"8"		"0814190003801"	"08141000301"	
"Rajadell"	"Principat"	"Bages"	"Rajadell"	"node"	"151218518"	"Rajadell"	"Q16727"	"ca:Rajadell"	"village"	"8"		"0817860004301"	"08178000401"	
"Sallent"	"Principat"	"Bages"	"Sallent"	"node"	"1470838819"	"Sallent"	"Q23993219"	"ca:Sallent"	"village"	"8"		"0819180004301"	"08191000401"	
"Sant Feliu Sasserra"	"Principat"	"Bages"	"Sant Feliu Sasserra"	"node"	"538380170"	"Sant Feliu Sasserra"	"Q16729"	"ca:Sant Feliu Sasserra"	"village"	"8"		"0821290001701"	"08212000101"	
"Sant Fruitós de Bages"	"Principat"	"Bages"	"Sant Fruitós de Bages"	"node"	"1470839177"	"Sant Fruitós de Bages"	"Q16730"	"ca:Sant Fruitós de Bages"	"village"	"8"		"0821350003801"	"08213000301"	
"Sant Joan de Vilatorrada"	"Principat"	"Bages"	"Sant Joan de Vilatorrada"	"node"	"1470839184"	"Sant Joan de Vilatorrada"	"Q16731"	"ca:Sant Joan de Vilatorrada"	"town"	"8"		"0821880003801"	"08218000301"	
"Sant Mateu de Bages"	"Principat"	"Bages"	"Sant Mateu de Bages"	"node"	"674060914"	"Sant Mateu de Bages"	"Q16732"	"ca:Sant Mateu de Bages"	"village"	"8"		"0822990004301"	"08229000401"	
"Sant Salvador de Guardiola"	"Principat"	"Bages"	"Sant Salvador de Guardiola"	"node"	"582968685"	"Sant Salvador de Guardiola"	"Q16733"	"ca:Sant Salvador de Guardiola"	"village"	"8"		"0809830005601"	"08098000501"	
"Sant Vicenç de Castellet"	"Principat"	"Bages"	"Sant Vicenç de Castellet"	"node"	"1470839082"	"Sant Vicenç de Castellet"	"Q16734"	"ca:Sant Vicenç de Castellet"	"village"	"8"		"0826280003801"	"08262000301"	
"Santpedor"	"Principat"	"Bages"	"Santpedor"	"node"	"1470839432"	"Santpedor"	"Q16736"	"ca:Santpedor"	"village"	"8"		"0819230001701"	"08192000101"	
"Súria"	"Principat"	"Bages"	"Súria"	"node"	"5045067902"	"Súria"	"Q16737"	"ca:Súria"	"village"	"8"		"0827470001701"	"08274000101"	
"Talamanca"	"Principat"	"Bages"	"Talamanca"	"node"	"969048831"	"Talamanca"	"Q16738"	"ca:Talamanca"	"village"	"8"		"0827790001701"	"08277000101"	
"Alforja"	"Principat"	"Baix Camp"	"Alforja"	"node"	"1460478027"	"Alforja"	"Q771036"	"ca:Alforja"	"village"	"8"		"4300940001701"	"43009000101"	
"Almoster"	"Principat"	"Baix Camp"	"Almoster"	"node"	"1460478472"	"Almoster"	"Q542633"	"ca:Almoster"	"village"	"8"		"4301150001701"	"43011000101"	
"Arbolí"	"Principat"	"Baix Camp"	"Arbolí"	"node"	"1460478654"	"Arbolí"	"Q1232065"	"ca:Arbolí"	"village"	"8"		"4301540001701"	"43015000101"	
"Botarell"	"Principat"	"Baix Camp"	"Botarell"	"node"	"1460478445"	"Botarell"	"Q1248482"	"ca:Botarell"	"village"	"8"		"4303320001701"	"43033000101"	
"Cambrils"	"Principat"	"Baix Camp"	"Cambrils"	"node"	"1470838172"	"Cambrils"	"Q828572"	"ca:Cambrils"	"town"	"8"		"4303850002202"	"43038000202"	
"Capafonts"	"Principat"	"Baix Camp"	"Capafonts"	"node"	"5272378400"	"Capafonts"	"Q645266"	"ca:Capafonts"	"village"	"8"		"4303980001701"	"43039000101"	
"Castellvell del Camp"	"Principat"	"Baix Camp"	"Castellvell del Camp"	"node"	"1460478120"	"Castellvell del Camp"	"Q1230080"	"ca:Castellvell del Camp"	"village"	"8"		"4304240001701"	"43042000101"	
"Colldejou"	"Principat"	"Baix Camp"	"Colldejou"	"node"	"279705123"	"Colldejou"	"Q685134"	"ca:Colldejou"	"village"	"8"		"4304580001701"	"43045000101"	
"Duesaigües"	"Principat"	"Baix Camp"	"Duesaigües"	"node"	"369031182"	"Duesaigües"	"Q537265"	"ca:Duesaigües"	"village"	"8"		"4305370001701"	"43053000101"	
"l'Albiol"	"Principat"	"Baix Camp"	"l'Albiol"	"node"	"1460477945"	"l'Albiol"	"Q1229669"	"ca:L'Albiol"	"village"	"8"		"4300380001701"	"43003000101"	
"l'Aleixar"	"Principat"	"Baix Camp"	"l'Aleixar"	"node"	"367661287"	"l'Aleixar"	"Q1233410"	"ca:L'Aleixar"	"village"	"8"		"4300750001701"	"43007000101"	
"l'Argentera"	"Principat"	"Baix Camp"	"l'Argentera"	"node"	"369027501"	"l'Argentera"	"Q1231311"	"ca:L'Argentera"	"village"	"8"		"4301730001701"	"43017000101"	
"la Febró"	"Principat"	"Baix Camp"	"la Febró"	"node"	"369038264"	"la Febró"	"Q374761"	"ca:La Febró"	"village"	"8"		"4305740001701"	"43057000101"	
"la Selva del Camp"	"Principat"	"Baix Camp"	"la Selva del Camp"	"node"	"1033261136"	"la Selva del Camp"	"Q1230100"	"ca:La Selva del Camp"	"village"	"8"		"4314570003801"	"43145000301"	
"les Borges del Camp"	"Principat"	"Baix Camp"	"les Borges del Camp"	"node"	"533981313"	"les Borges del Camp"	"Q1230160"	"ca:Les Borges del Camp"	"village"	"8"		"4303110001701"	"43031000101"	
"Maspujols"	"Principat"	"Baix Camp"	"Maspujols"	"node"	"367661454"	"Maspujols"	"Q534007"	"ca:Maspujols"	"village"	"8"		"4308100001701"	"43081000101"	
"Mont-roig del Camp"	"Principat"	"Baix Camp"	"Mont-roig del Camp"	"node"	"279704905"	"Mont-roig del Camp"	"Q929794"	"ca:Mont-roig del Camp"	"village"	"8"		"4309230002201"	"43092000201"	
"Montbrió del Camp"	"Principat"	"Baix Camp"	"Montbrió del Camp"	"node"	"279727283"	"Montbrió del Camp"	"Q1242365"	"ca:Montbrió del Camp"	"village"	"8"		"4308840001701"	"43088000101"	
"Prades"	"Principat"	"Baix Camp"	"Prades"	"node"	"369034562"	"Prades"	"Q1233494"	"ca:Prades"	"village"	"8"		"4311660001701"	"43116000101"	
"Pratdip"	"Principat"	"Baix Camp"	"Pratdip"	"node"	"366303379"	"Pratdip"	"Q763959"	"ca:Pratdip"	"village"	"8"		"4311880002201"	"43118000201"	
"Reus"	"Principat"	"Baix Camp"	"Reus"	"node"	"152377926"	"Reus"	"Q487096"	"ca:Reus"	"city"	"7"		"4312330006901"	"43123000601"	
"Riudecanyes"	"Principat"	"Baix Camp"	"Riudecanyes"	"node"	"279727402"	"Riudecanyes"	"Q913304"	"ca:Riudecanyes"	"village"	"8"		"4312700001701"	"43127000101"	
"Riudecols"	"Principat"	"Baix Camp"	"Riudecols"	"node"	"369047880"	"Riudecols"	"Q742282"	"ca:Riudecols"	"village"	"8"		"4312860002202"	"43128000202"	
"Riudoms"	"Principat"	"Baix Camp"	"Riudoms"	"node"	"1460478643"	"Riudoms"	"Q679015"	"ca:Riudoms"	"village"	"8"		"4312990001701"	"43129000101"	
"Vandellòs"	"Principat"	"Baix Camp"	"Vandellòs i l'Hospitalet de l'Infant"	"node"	"5153884339"	"Vandellòs"	"Q2854335"	"ca:Vandellòs"	"village"	"8"		"4316280004301"	"43162000401"	
"Vilanova d'Escornalbou"	"Principat"	"Baix Camp"	"Vilanova d'Escornalbou"	"node"	"369026222"	"Vilanova d'Escornalbou"	"Q1010284"	"ca:Vilanova d'Escornalbou"	"village"	"8"		"4316710002201"	"43167000201"	
"Vilaplana"	"Principat"	"Baix Camp"	"Vilaplana"	"node"	"367661658"	"Vilaplana"	"Q985600"	"ca:Vilaplana"	"village"	"8"		"4316900001701"	"43169000101"	
"Vinyols i els Arcs"	"Principat"	"Baix Camp"	"Vinyols i els Arcs"	"node"	"533610744"	"Vinyols i els Arcs"	"Q1229681"	"ca:Vinyols i els Arcs"	"village"	"8"		"4317850001701"	"43178000101"	
"Aldover"	"Principat"	"Baix Ebre"	"Aldover"	"node"	"1460478651"	"Aldover"	"Q978852"	"ca:Aldover"	"village"	"8"		"4300690001701"	"43006000101"	
"Alfara de Carles"	"Principat"	"Baix Ebre"	"Alfara de Carles"	"node"	"1460478704"	"Alfara de Carles"	"Q1228602"	"ca:Alfara de Carles"	"village"	"8"		"4300810001701"	"43008000101"	
"Benifallet"	"Principat"	"Baix Ebre"	"Benifallet"	"node"	"366648445"	"Benifallet"	"Q1228593"	"ca:Benifallet"	"village"	"8"		"4302520001701"	"43025000101"	
"Camarles"	"Principat"	"Baix Ebre"	"Camarles"	"node"	"4642195266"	"Camarles"	"Q1229298"	"ca:Camarles"	"village"	"8"		"4390390001701"	"43903000101"	
"Deltebre"	"Principat"	"Baix Ebre"	"Deltebre"	"node"	"2055370119"	"Deltebre"	"Q967830"	"ca:Deltebre"	"town"	"8"		"4390180003801"	"43901000301"	
"el Perelló"	"Principat"	"Baix Ebre"	"el Perelló"	"node"	"1470838265"	"el Perelló"	"Q1229949"	"ca:El Perelló"	"village"	"8"		"4310420002202"	"43104000202"	
"l'Aldea"	"Principat"	"Baix Ebre"	"l'Aldea"	"node"	"4642519995"	"l'Aldea"	"Q983575"	"ca:L'Aldea"	"village"	"8"		"4390440001701"	"43904000101"	
"l'Ametlla de Mar"	"Principat"	"Baix Ebre"	"l'Ametlla de Mar"	"node"	"1470838430"	"l'Ametlla de Mar"	"Q54780"	"ca:L'Ametlla de Mar"	"village"	"8"		"4301360003801"	"43013000301"	
"l'Ampolla"	"Principat"	"Baix Ebre"	"l'Ampolla"	"node"	"293868345"	"l'Ampolla"	"Q983572"	"ca:L'Ampolla"	"village"	"8"		"4390600001701"	"43906000101"	
"Paüls"	"Principat"	"Baix Ebre"	"Paüls"	"node"	"1927422705"	"Paüls"	"Q746275"	"ca:Paüls"	"village"	"8"		"4310210001701"	"43102000101"	
"Roquetes"	"Principat"	"Baix Ebre"	"Roquetes"	"node"	"1460477958"	"Roquetes"	"Q762516"	"ca:Roquetes"	"village"	"8"		"4313310002202"	"43133000202"	
"Tivenys"	"Principat"	"Baix Ebre"	"Tivenys"	"node"	"4582340322"	"Tivenys"	"Q645343"	"ca:Tivenys"	"village"	"8"		"4314950001701"	"43149000101"	
"Tortosa"	"Principat"	"Baix Ebre"	"Tortosa"	"node"	"1470839509"	"Tortosa"	"Q12812"	"ca:Tortosa"	"town"	"7"		"4315540016701"	"43155001601"	
"Xerta"	"Principat"	"Baix Ebre"	"Xerta"	"node"	"366647694"	"Xerta"	"Q746392"	"ca:Xerta"	"village"	"8"		"4305210001701"	"43052000101"	
"Albons"	"Principat"	"Baix Empordà"	"Albons"	"node"	"4770706555"	"Albons"	"Q13463"	"ca:Albons"	"village"	"8"		"1700460001701"	"17004000101"	
"Begur"	"Principat"	"Baix Empordà"	"Begur"	"node"	"428958979"	"Begur"	"Q13462"	"ca:Begur"	"village"	"8"		"1701390001701"	"17013000101"	
"Bellcaire d'Empordà"	"Principat"	"Baix Empordà"	"Bellcaire d'Empordà"	"node"	"339018851"	"Bellcaire d'Empordà"	"Q13461"	"ca:Bellcaire d'Empordà"	"village"	"8"		"1701820001701"	"17018000101"	
"Calonge"	"Principat"	"Baix Empordà"	"Calonge i Sant Antoni"	"node"	"1470838168"	"Calonge"	"Q24002278"	"ca:Calonge"	"village"	"8"		"1703400002201"	"17034000201"	
"Platja d'Aro"	"Principat"	"Baix Empordà"	"Castell d'Aro, Platja d'Aro i s'Agaró"	"node"	"290730984"	"Platja d'Aro"	"Q11941952"	"ca:Platja d'Aro"	"town"	"8"		"1704860006901"	"17048000601"	
"Colomers"	"Principat"	"Baix Empordà"	"Colomers"	"node"	"1460477957"	"Colomers"	"Q13469"	"ca:Colomers"	"village"	"8"		"1705580001701"	"17055000101"	
"Corçà"	"Principat"	"Baix Empordà"	"Corçà"	"node"	"1460478380"	"Corçà"	"Q13468"	"ca:Corçà"	"village"	"8"		"1705770002201"	"17057000201"	
"Sant Sadurní de l'Heura"	"Principat"	"Baix Empordà"	"Cruïlles, Monells i Sant Sadurní de l'Heura"	"node"	"1460478700"	"Sant Sadurní de l'Heura"	"Q11947391"	"ca:Sant Sadurní de l'Heura"	"village"	"8"		"1790110301401"	"17901030101"	
"Foixà"	"Principat"	"Baix Empordà"	"Foixà"	"node"	"1460478646"	"Foixà"	"Q24001410"		"village"	"8"		"1706810006900"	"17068000600"	
"Fontanilles"	"Principat"	"Baix Empordà"	"Fontanilles"	"node"	"428958087"	"Fontanilles"	"Q13476"	"ca:Fontanilles"	"village"	"8"		"1707080001701"	"17070000101"	
"Garrigoles"	"Principat"	"Baix Empordà"	"Garrigoles"	"node"	"1329703466"	"Garrigoles"	"Q13474"	"ca:Garrigoles"	"village"	"8"		"1707670001701"	"17076000101"	
"Gualta"	"Principat"	"Baix Empordà"	"Gualta"	"node"	"368009281"	"Gualta"	"Q24019201"		"village"	"8"		"1708130001701"	"17081000101"	
"Jafre"	"Principat"	"Baix Empordà"	"Jafre"	"node"	"1460478005"	"Jafre"	"Q13471"	"ca:Jafre"	"village"	"8"		"1708520002201"	"17085000201"	
"la Bisbal d'Empordà"	"Principat"	"Baix Empordà"	"la Bisbal d'Empordà"	"node"	"1470838432"	"la Bisbal d'Empordà"	"Q13460"	"ca:La Bisbal d'Empordà"	"town"	"7"		"1702210001701"	"17022000101"	
"la Pera"	"Principat"	"Baix Empordà"	"la Pera"	"node"	"427659275"	"la Pera"	"Q13518"	"ca:La Pera"	"village"	"8"		"1713060002201"	"17130000201"	
"la Tallada d'Empordà"	"Principat"	"Baix Empordà"	"la Tallada d'Empordà"	"node"	"1919244218"	"la Tallada d'Empordà"	"Q13571"	"ca:La Tallada d'Empordà"	"village"	"8"		"1719590003801"	"17195000301"	
"Mont-ras"	"Principat"	"Baix Empordà"	"Mont-ras"	"node"	"1460478264"	"Mont-ras"	"Q13489"	"ca:Mont-ras"	"village"	"8"		"1711000007501"	"17110000701"	
"Palafrugell"	"Principat"	"Baix Empordà"	"Palafrugell"	"node"	"1470838631"	"Palafrugell"	"Q13490"	"ca:Palafrugell"	"town"	"8"		"1711750006901"	"17117000601"	
"Palamós"	"Principat"	"Baix Empordà"	"Palamós"	"node"	"1470838632"	"Palamós"	"Q13491"	"ca:Palamós"	"town"	"8"		"1711810004301"	"17118000401"	
"Palau-sator"	"Principat"	"Baix Empordà"	"Palau-sator"	"node"	"428958033"	"Palau-sator"	"Q13492"	"ca:Palau-sator"	"village"	"8"		"1712150002201"	"17121000201"	
"Pals"	"Principat"	"Baix Empordà"	"Pals"	"node"	"338025790"	"Pals"	"Q13493"	"ca:Pals"	"village"	"8"		"1712410005601"	"17124000501"	
"Parlavà"	"Principat"	"Baix Empordà"	"Parlavà"	"node"	"339030331"	"Parlavà"	"Q13516"	"ca:Parlavà"	"village"	"8"		"1712670004301"	"17126000401"	
"Regencós"	"Principat"	"Baix Empordà"	"Regencós"	"node"	"445059351"	"Regencós"	"Q13519"	"ca:Regencós"	"village"	"8"		"1714470001701"	"17144000101"	
"Rupià"	"Principat"	"Baix Empordà"	"Rupià"	"node"	"1460478056"	"Rupià"	"Q24019187"		"village"	"8"		"1715390004301"	"17153000401"	
"Sant Feliu de Guíxols"	"Principat"	"Baix Empordà"	"Sant Feliu de Guíxols"	"node"	"1470838830"	"Sant Feliu de Guíxols"	"Q13521"	"ca:Sant Feliu de Guíxols"	"town"	"8"		"1716090006901"	"17160000601"	
"Santa Cristina d'Aro"	"Principat"	"Baix Empordà"	"Santa Cristina d'Aro"	"node"	"30894542"	"Santa Cristina d'Aro"	"Q13569"	"ca:Santa Cristina d'Aro"	"village"	"8"		"1718120006903"	"17181000603"	
"Serra de Daró"	"Principat"	"Baix Empordà"	"Serra de Daró"	"node"	"339029278"	"Serra de Daró"	"Q13570"	"ca:Serra de Daró"	"village"	"8"		"1719100002201"	"17191000201"	
"Torrent"	"Principat"	"Baix Empordà"	"Torrent"	"node"	"401296908"	"Torrent"	"Q13572"	"ca:Torrent (Baix Empordà)"	"village"	"8"		"1719780002201"	"17197000201"	
"Torroella de Montgrí"	"Principat"	"Baix Empordà"	"Torroella de Montgrí"	"node"	"1470839507"	"Torroella de Montgrí"	"Q13573"	"ca:Torroella de Montgrí"	"town"	"8"		"1719970004302"	"17199000402"	
"Ullà"	"Principat"	"Baix Empordà"	"Ullà"	"node"	"1460478678"	"Ullà"	"Q13592"	"ca:Ullà"	"village"	"8"		"1720440001701"	"17204000101"	
"Ullastret"	"Principat"	"Baix Empordà"	"Ullastret"	"node"	"1448364513"	"Ullastret"	"Q13589"	"ca:Ullastret"	"village"	"8"		"1720570001701"	"17205000101"	
"Ultramort"	"Principat"	"Baix Empordà"	"Ultramort"	"node"	"339031083"	"Ultramort"	"Q13588"	"ca:Ultramort"	"village"	"8"		"1720390001701"	"17203000101"	
"Vall-llobrega"	"Principat"	"Baix Empordà"	"Vall-llobrega"	"node"	"1460477979"	"Vall-llobrega"	"Q13587"	"ca:Vall-llobrega"	"village"	"8"		"1720950001799"	"17209000199"	
"Verges"	"Principat"	"Baix Empordà"	"Verges"	"node"	"339030781"	"Verges"	"Q13586"	"ca:Verges"	"village"	"8"		"1721160001701"	"17211000101"	
"Vilopriu"	"Principat"	"Baix Empordà"	"Vilopriu"	"node"	"365041117"	"Vilopriu"	"Q13585"	"ca:Vilopriu"	"village"	"8"		"1723270004301"	"17232000401"	
"Vulpellac"	"Principat"	"Baix Empordà"	"Vulpellac, Fonteta i Peratallada"	"node"	"4972418545"	"Vulpellac"	"Q10969814"	"ca:Vulpellac"	"village"	"8"		"1790260303501"	"17902030301"	
"Abrera"	"Principat"	"Baix Llobregat"	"Abrera"	"node"	"152364156"	"Abrera"	"Q15593"	"ca:Abrera"	"village"	"8"		"0800180014101"	"08001001401"	
"Begues"	"Principat"	"Baix Llobregat"	"Begues"	"node"	"387794502"	"Begues"	"Q15596"	"ca:Begues"	"village"	"8"		"0802070001704"	"08020000104"	
"Castelldefels"	"Principat"	"Baix Llobregat"	"Castelldefels"	"node"	"1470838201"	"Castelldefels"	"Q15597"	"ca:Castelldefels"	"town"	"8"		"0805690001701"	"08056000101"	
"Castellví de Rosanes"	"Principat"	"Baix Llobregat"	"Castellví de Rosanes"	"node"	"1460478632"	"Castellví de Rosanes"	"Q15598"	"ca:Castellví de Rosanes"	"village"	"8"		"0806670002201"	"08066000201"	
"Cervelló"	"Principat"	"Baix Llobregat"	"Cervelló"	"node"	"1460478245"	"Cervelló"	"Q15599"	"ca:Cervelló"	"village"	"8"		"0806890001701"	"08068000101"	
"Collbató"	"Principat"	"Baix Llobregat"	"Collbató"	"node"	"1909600328"	"Collbató"	"Q15600"	"ca:Collbató"	"village"	"8"		"0806920002201"	"08069000201"	
"Corbera de Llobregat"	"Principat"	"Baix Llobregat"	"Corbera de Llobregat"	"node"	"1470838229"	"Corbera de Llobregat"	"Q15601"	"ca:Corbera de Llobregat"	"town"	"8"		"080728"	"08072000503"	
"Cornellà de Llobregat"	"Principat"	"Baix Llobregat"	"Cornellà de Llobregat"	"node"	"1470838232"	"Cornellà de Llobregat"	"Q15602"	"ca:Cornellà de Llobregat"	"city"	"8"		"0807340003801"	"08073000301"	
"el Papiol"	"Principat"	"Baix Llobregat"	"el Papiol"	"node"	"387774052"	"el Papiol"	"Q15631"	"ca:El Papiol"	"village"	"8"		"0815800001701"	"08158000101"	
"el Prat de Llobregat"	"Principat"	"Baix Llobregat"	"el Prat de Llobregat"	"node"	"1470838266"	"el Prat de Llobregat"	"Q15619"	"ca:El Prat de Llobregat"	"town"	"8"		"0816910001701"	"08169000101"	
"Esparreguera"	"Principat"	"Baix Llobregat"	"Esparreguera"	"node"	"1460478465"	"Esparreguera"	"Q15620"	"ca:Esparreguera"	"town"	"8"		"0807650004301"	"08076000401"	
"Esplugues de Llobregat"	"Principat"	"Baix Llobregat"	"Esplugues de Llobregat"	"node"	"1460478908"	"Esplugues de Llobregat"	"Q15621"	"ca:Esplugues de Llobregat"	"town"	"8"		"0807710001701"	"08077000101"	
"Gavà"	"Principat"	"Baix Llobregat"	"Gavà"	"node"	"1470838298"	"Gavà"	"Q15622"	"ca:Gavà"	"town"	"8"		"0808980004301"	"08089000401"	
"la Palma de Cervelló"	"Principat"	"Baix Llobregat"	"la Palma de Cervelló"	"node"	"312351940"	"la Palma de Cervelló"	"Q15630"	"ca:La Palma de Cervelló"	"village"	"8"		"0890580004301"	"08905000401"	
"Martorell"	"Principat"	"Baix Llobregat"	"Martorell"	"node"	"1470838514"	"Martorell"	"Q15623"	"ca:Martorell"	"town"	"8"		"0811410002201"	"08114000201"	
"Molins de Rei"	"Principat"	"Baix Llobregat"	"Molins de Rei"	"node"	"1470838538"	"Molins de Rei"	"Q15624"	"ca:Molins de Rei"	"town"	"8"		"0812340001701"	"08123000101"	
"Olesa de Montserrat"	"Principat"	"Baix Llobregat"	"Olesa de Montserrat"	"node"	"1470838615"	"Olesa de Montserrat"	"Q15626"	"ca:Olesa de Montserrat"	"town"	"8"		"0814770001701"	"08147000101"	
"Pallejà"	"Principat"	"Baix Llobregat"	"Pallejà"	"node"	"1389000241"	"Pallejà"	"Q15627"	"ca:Pallejà"	"village"	"8"		"0815740003801"	"08157000301"	
"Sant Andreu de la Barca"	"Principat"	"Baix Llobregat"	"Sant Andreu de la Barca"	"node"	"1470839144"	"Sant Andreu de la Barca"	"Q15634"	"ca:Sant Andreu de la Barca"	"town"	"8"		"0819600003801"	"08196000301"	
"Sant Boi de Llobregat"	"Principat"	"Baix Llobregat"	"Sant Boi de Llobregat"	"node"	"1470838825"	"Sant Boi de Llobregat"	"Q23992295"	"ca:Sant Boi de Llobregat"	"city"	"8"		"0820090001701"	"08200000101"	
"Sant Climent de Llobregat"	"Principat"	"Baix Llobregat"	"Sant Climent de Llobregat"	"node"	"2191766838"	"Sant Climent de Llobregat"	"Q15636"	"ca:Sant Climent de Llobregat"	"village"	"8"		"0820420001701"	"08204000101"	
"Sant Esteve Sesrovires"	"Principat"	"Baix Llobregat"	"Sant Esteve Sesrovires"	"node"	"1460478050"	"Sant Esteve Sesrovires"	"Q15638"	"ca:Sant Esteve Sesrovires"	"village"	"8"		"0820800005601"	"08208000501"	
"Sant Feliu de Llobregat"	"Principat"	"Baix Llobregat"	"Sant Feliu de Llobregat"	"node"	"1389000150"	"Sant Feliu de Llobregat"	"Q15639"	"ca:Sant Feliu de Llobregat"	"town"	"7"		"0821140001701"	"08211000101"	
